2020-02-047	10.1101/2020.02.12.941716	10.1186/s12915-020-00862-9	Cold Spring Harbor Laboratory	Crossref
2020-02-048	10.1101/2020.02.27.954206	10.1016/j.neuron.2020.09.019	Cold Spring Harbor Laboratory	Crossref
2020-02-049	10.1101/2020.02.10.941963	10.1002/1873-3468.13861	Cold Spring Harbor Laboratory	Crossref
2020-02-050	10.1101/2020.02.07.925743	10.1038/s41467-020-19119-8	Cold Spring Harbor Laboratory	Crossref
2020-02-051	10.1101/2020.02.06.937029	10.7554/elife.55305	Cold Spring Harbor Laboratory	Crossref
2020-02-052	10.1002/essoar.10502410.1	10.1029/2020jb019672	Wiley	Crossref
2020-02-053	10.21203/rs.2.24731/v1	10.1186/s12879-020-05545-y	Research Square	Crossref
2020-02-054	10.21203/rs.2.18573/v2	10.1186/s12864-020-6616-y	Research Square	Crossref
2020-02-055	10.1101/2020.02.14.20022897	10.3390/jcm9020601	Cold Spring Harbor Laboratory	Crossref
2020-02-056	10.21203/rs.2.18665/v3	10.1186/s12889-020-8379-4	Research Square	Crossref
2020-02-057	10.1101/2020.02.18.953778	10.1016/j.cognition.2020.104522	Cold Spring Harbor Laboratory	Crossref
2020-02-058	10.1101/2020.02.03.931626	10.1007/s00122-020-03621-0	Cold Spring Harbor Laboratory	Crossref
2020-02-059	10.5194/se-2020-6	10.5194/se-11-983-2020	Copernicus GmbH	Crossref
2020-02-060	10.31221/osf.io/eb8qp	10.1080/15226514.2019.1708862	Center for Open Science	Crossref
2020-02-061	10.1101/2020.02.15.948950	10.3390/ijms21113783	Cold Spring Harbor Laboratory	Crossref
2020-02-062	10.20944/preprints202002.0370.v1	10.3390/math8040633	MDPI AG	Crossref
2020-02-063	10.32942/osf.io/wknjq	10.1038/s41597-020-00663-3	Center for Open Science	Crossref
2020-02-064	10.5194/nhess-2020-25	10.5194/nhess-20-2463-2020	Copernicus GmbH	Crossref
2020-02-065	10.21203/rs.2.13808/v2	10.1186/s12886-020-01579-7	Research Square	Crossref
2020-02-066	10.21203/rs.2.10158/v5	10.1186/s12877-020-1476-5	Research Square	Crossref
2020-02-067	10.1101/2020.02.11.944546	10.1038/s41594-020-0442-4	Cold Spring Harbor Laboratory	Crossref
2020-02-068	10.1101/2020.02.05.935775	10.7554/elife.55173	Cold Spring Harbor Laboratory	Crossref
2020-02-069	10.21203/rs.2.24623/v1	10.1186/s13287-020-01722-7	Research Square	Crossref
2020-02-070	10.1101/2020.02.13.948307	10.1002/bit.27476	Cold Spring Harbor Laboratory	Crossref
2020-02-071	10.26434/chemrxiv.11873691.v1	10.1038/s41524-020-00376-6	American Chemical Society (ACS)	Crossref
2020-02-072	10.21203/rs.2.22455/v1	10.1186/s13229-020-00352-3	Research Square	Crossref
2020-02-073	10.21203/rs.2.24505/v1	10.1186/s12890-020-01288-3	Research Square	Crossref
2020-02-074	10.31234/osf.io/p6ryv	10.1162/opmi_a_00037	Center for Open Science	Crossref
2020-02-075	10.5194/wes-2020-8	10.5194/wes-5-1129-2020	Copernicus GmbH	Crossref
2020-02-076	10.21203/rs.2.17375/v3	10.1186/s12904-020-0522-6	Research Square	Crossref
2020-02-077	10.1101/2020.02.14.950352	10.1007/s00253-020-10710-z	Cold Spring Harbor Laboratory	Crossref
2020-02-078	10.1101/2020.02.04.934232	10.1155/2020/2683286	Cold Spring Harbor Laboratory	Crossref
2020-02-079	10.5194/cp-2020-13	10.5194/cp-16-2381-2020	Copernicus GmbH	Crossref
2020-02-080	10.1101/2020.02.20.953166	10.1016/j.gecco.2020.e01282	Cold Spring Harbor Laboratory	Crossref
2020-02-081	10.1101/2020.02.11.941773	10.1093/bioinformatics/btaa936	Cold Spring Harbor Laboratory	Crossref
2020-02-082	10.1101/2020.02.21.959353	10.1371/journal.ppat.1008413	Cold Spring Harbor Laboratory	Crossref
2020-02-083	10.1101/2020.02.20.957795	10.1038/s41598-020-65435-w	Cold Spring Harbor Laboratory	Crossref
2020-02-084	10.5194/amt-2019-464	10.5194/amt-13-5087-2020	Copernicus GmbH	Crossref
2020-02-085	10.1101/2020.02.17.952556	10.1002/agj2.20442	Cold Spring Harbor Laboratory	Crossref
2020-02-086	10.1101/2020.02.12.946079	10.1016/j.bbi.2020.05.021	Cold Spring Harbor Laboratory	Crossref
2020-02-087	10.31219/osf.io/grx6t	10.31219/osf.io/grx6t	Center for Open Science	Crossref
2020-02-088	10.1101/2020.02.28.969253	10.1016/j.neuroimage.2020.117354	Cold Spring Harbor Laboratory	Crossref
2020-02-089	10.1101/2020.02.19.952366	10.1099/mgen.0.000391	Cold Spring Harbor Laboratory	Crossref
2020-02-090	10.20944/preprints202002.0278.v1	10.3390/agriculture10050164	MDPI AG	Crossref
2020-02-091	10.21203/rs.2.15437/v2	10.1186/s12886-020-01611-w	Research Square	Crossref
2020-02-092	10.5194/bg-2020-7	10.5194/bg-17-5721-2020	Copernicus GmbH	Crossref
2020-02-093	10.21203/rs.2.22959/v1	10.1186/s13634-020-00697-0	Research Square	Crossref
2020-02-094	10.1101/2020.02.21.960252	10.1098/rsob.200227	Cold Spring Harbor Laboratory	Crossref
2020-02-095	10.21203/rs.2.20985/v2	10.1186/s12884-020-03115-3	Research Square	Crossref
2020-02-096	10.21203/rs.2.23161/v1	10.1186/s12913-020-05511-z	Research Square	Crossref
2020-02-097	10.20944/preprints202002.0186.v1	10.3390/jcm9041003	MDPI AG	Crossref
2020-02-098	10.1101/2020.02.06.936724	10.1371/journal.pgen.1008815	Cold Spring Harbor Laboratory	Crossref
2020-02-099	10.1101/2020.02.10.939363	10.1002/pld3.231	Cold Spring Harbor Laboratory	Crossref
2020-02-100	10.1101/2020.01.27.920421	10.1371/journal.pcbi.1008121	Cold Spring Harbor Laboratory	Crossref
2020-03-001	10.5194/acp-2020-154	10.5194/acp-20-10889-2020	Copernicus GmbH	Crossref
2020-03-002	10.1101/2020.03.14.992065	10.7554/elife.56938	Cold Spring Harbor Laboratory	Crossref
2020-03-003	10.1101/2020.03.06.981597	10.1097/j.pain.0000000000001973	Cold Spring Harbor Laboratory	Crossref
2020-03-004	10.21203/rs.2.18873/v2	10.1186/s12876-020-01510-w	Research Square	Crossref
2020-03-005	10.21203/rs.3.rs-19562/v1	10.1186/s12877-020-01832-0	Research Square	Crossref
2020-03-006	10.2196/preprints.18821	10.2196/18821	JMIR Publications Inc.	Crossref
2020-03-007	10.1101/2020.03.29.014191	10.1038/s41598-020-67276-z	Cold Spring Harbor Laboratory	Crossref
2020-03-008	10.1101/2020.03.24.005868	10.3390/cancers12102853	Cold Spring Harbor Laboratory	Crossref
2020-03-009	10.21203/rs.3.rs-15712/v1	10.1186/s12913-020-05662-z	Research Square	Crossref
2020-03-010	10.2196/preprints.18580	10.2196/18580	JMIR Publications Inc.	Crossref
2020-03-011	10.1101/2020.03.18.991711	10.1021/acs.langmuir.0c00787	Cold Spring Harbor Laboratory	Crossref
2020-03-012	10.5194/bg-2020-80	10.5194/bg-18-39-2021	Copernicus GmbH	Crossref
2020-03-013	10.1101/2020.03.24.005744	10.1021/acssynbio.0c00106	Cold Spring Harbor Laboratory	Crossref
2020-03-014	10.5194/esd-2020-10	10.5194/esd-11-537-2020	Copernicus GmbH	Crossref
2020-03-015	10.20944/preprints202002.0418.v2	10.2174/1386207323666200814132149	MDPI AG	Crossref
2020-03-016	10.1101/2020.03.26.010421	10.1681/asn.2020040401	Cold Spring Harbor Laboratory	Crossref
2020-03-017	10.5194/gmd-2019-292	10.5194/gmd-13-6149-2020	Copernicus GmbH	Crossref
2020-03-018	10.1101/2020.03.22.002204	10.1186/s13073-020-00763-0	Cold Spring Harbor Laboratory	Crossref
2020-03-019	10.1101/2020.03.09.983767	10.1016/j.molp.2020.08.015	Cold Spring Harbor Laboratory	Crossref
2020-03-020	10.31219/osf.io/2dqem	10.31219/osf.io/2dqem	Center for Open Science	Crossref
2020-03-021	10.31234/osf.io/xknc7	10.1016/j.heares.2020.107969	Center for Open Science	Crossref
2020-03-022	10.31234/osf.io/uj75y	10.1111/psyp.13717	Center for Open Science	Crossref
2020-03-023	10.21203/rs.2.21773/v2	10.1186/s12864-020-06845-y	Research Square	Crossref
2020-03-024	10.21203/rs.2.17603/v3	10.1186/s12886-020-01654-z	Research Square	Crossref
2020-03-025	10.1101/2020.03.09.984617	10.1111/1462-2920.15316	Cold Spring Harbor Laboratory	Crossref
2020-03-026	10.20944/preprints202003.0169.v1	10.3390/ma13071636	MDPI AG	Crossref
2020-03-027	10.1101/2020.03.21.001347	10.21914/anziamj.v61i0.15040	Cold Spring Harbor Laboratory	Crossref
2020-03-028	10.1101/2020.03.09.984153	10.1016/j.ab.2020.113827	Cold Spring Harbor Laboratory	Crossref
2020-03-029	10.1101/2020.03.06.981266	10.1093/biolre/ioaa143	Cold Spring Harbor Laboratory	Crossref
2020-03-030	10.21203/rs.3.rs-18526/v1	10.1186/s13018-020-01864-7	Research Square	Crossref
2020-03-031	10.1101/2020.03.20.20039024	10.1111/ijcp.13533	Cold Spring Harbor Laboratory	Crossref
2020-03-032	10.1101/2020.03.20.000091	10.1074/jbc.ra120.013905	Cold Spring Harbor Laboratory	Crossref
2020-03-033	10.1101/2020.03.23.003293	10.1371/journal.pntd.0008234	Cold Spring Harbor Laboratory	Crossref
2020-03-034	10.21203/rs.3.rs-17682/v1	10.1186/s12876-020-01415-8	Research Square	Crossref
2020-03-035	10.1101/2020.03.31.018465	10.1155/2020/3837207	Cold Spring Harbor Laboratory	Crossref
2020-03-036	10.26434/chemrxiv.11908356.v1	10.1002/wcms.1491	American Chemical Society (ACS)	Crossref
2020-03-037	10.1101/2020.03.17.995506	10.1105/tpc.20.00208	Cold Spring Harbor Laboratory	Crossref
2020-03-038	10.2196/preprints.18945	10.2196/18945	JMIR Publications Inc.	Crossref
2020-03-039	10.21203/rs.3.rs-15695/v1	10.1186/s12889-020-08749-8	Research Square	Crossref
2020-03-040	10.21203/rs.3.rs-18825/v1	10.1186/s12889-020-09582-9	Research Square	Crossref
2020-03-041	10.31234/osf.io/ced3t	10.3390/brainsci10060396	Center for Open Science	Crossref
2020-03-042	10.21203/rs.2.19148/v2	10.1186/s13006-020-00320-w	Research Square	Crossref
2020-03-043	10.21203/rs.3.rs-19039/v1	10.1186/s12967-020-02469-8	Research Square	Crossref
2020-03-044	10.31219/osf.io/s2y3x	10.31219/osf.io/s2y3x	Center for Open Science	Crossref
2020-03-045	10.1101/2020.02.28.20028894	10.1136/bmjopen-2020-038120	Cold Spring Harbor Laboratory	Crossref
2020-03-046	10.1101/2020.03.11.986067	10.1016/j.chemphys.2020.110853	Cold Spring Harbor Laboratory	Crossref
2020-03-047	10.21203/rs.3.rs-16552/v1	10.1186/s13023-020-01433-5	Research Square	Crossref
2020-03-048	10.1101/2020.03.04.977868	10.1128/aac.00415-20	Cold Spring Harbor Laboratory	Crossref
2020-03-049	10.21203/rs.2.14602/v3	10.1186/s12877-020-01655-z	Research Square	Crossref
2020-03-050	10.21203/rs.2.16121/v3	10.1186/s12913-020-05499-6	Research Square	Crossref
2020-03-051	10.21203/rs.3.rs-18341/v1	10.1186/s12931-020-01421-0	Research Square	Crossref
2020-03-052	10.1101/2020.03.02.972968	10.1371/journal.pone.0236519	Cold Spring Harbor Laboratory	Crossref
2020-03-053	10.21203/rs.3.rs-16566/v1	10.1186/s13023-020-01494-6	Research Square	Crossref
2020-03-054	10.2196/preprints.18916	10.2196/18916	JMIR Publications Inc.	Crossref
2020-03-055	10.26434/chemrxiv.11914239.v1	10.1039/d0sm01603a	American Chemical Society (ACS)	Crossref
2020-03-056	10.21203/rs.3.rs-18394/v1	10.1186/s12876-020-01581-9	Research Square	Crossref
2020-03-057	10.21203/rs.3.rs-17614/v1	10.1186/s12883-020-01985-w	Research Square	Crossref
2020-03-058	10.1101/2020.02.29.971119	10.1038/s41598-020-69218-1	Cold Spring Harbor Laboratory	Crossref
2020-03-059	10.1101/2020.03.16.994483	10.1091/mbc.e20-03-0176	Cold Spring Harbor Laboratory	Crossref
2020-03-060	10.1101/2020.03.09.20033514	10.1016/j.epidem.2020.100392	Cold Spring Harbor Laboratory	Crossref
2020-03-061	10.21203/rs.2.21765/v2	10.1186/s12870-020-02537-7	Research Square	Crossref
2020-03-062	10.1101/2020.03.16.993790	10.1074/jbc.ra120.013459	Cold Spring Harbor Laboratory	Crossref
2020-03-063	10.1101/2020.03.18.997163	10.1364/ol.397754	Cold Spring Harbor Laboratory	Crossref
2020-03-064	10.1101/2020.03.03.974881	10.1091/mbc.e20-03-0200	Cold Spring Harbor Laboratory	Crossref
2020-03-065	10.21203/rs.3.rs-17179/v1	10.1186/s12348-020-00215-1	Research Square	Crossref
2020-03-066	10.20944/preprints202003.0098.v1	10.3390/d12040132	MDPI AG	Crossref
2020-03-067	10.21203/rs.3.rs-16251/v1	10.1186/s13395-020-00239-0	Research Square	Crossref
2020-03-068	10.21203/rs.2.16562/v2	10.1186/s12886-020-01730-4	Research Square	Crossref
2020-03-069	10.5194/essd-2020-38	10.5194/essd-12-1467-2020	Copernicus GmbH	Crossref
2020-03-070	10.31219/osf.io/2d9ar	10.30822/arteks.v5i1.82	Center for Open Science	Crossref
2020-03-071	10.1101/2020.03.26.009829	10.1371/journal.pone.0239827	Cold Spring Harbor Laboratory	Crossref
2020-03-072	10.2196/preprints.18658	10.2196/18658	JMIR Publications Inc.	Crossref
2020-03-073	10.1101/2020.03.09.983569	10.7554/elife.56621	Cold Spring Harbor Laboratory	Crossref
2020-03-074	10.21203/rs.2.14864/v2	10.1186/s12889-020-08960-7	Research Square	Crossref
2020-03-075	10.5194/acp-2020-173	10.5194/acp-20-13455-2020	Copernicus GmbH	Crossref
2020-03-076	10.5194/angeo-2020-9	10.5194/angeo-38-1217-2020	Copernicus GmbH	Crossref
2020-03-077	10.20944/preprints202003.0366.v1	10.1007/s13762-020-02991-8	MDPI AG	Crossref
2020-03-078	10.1101/2020.03.27.012906	10.1261/rna.076141.120	Cold Spring Harbor Laboratory	Crossref
2020-03-079	10.21203/rs.3.rs-16214/v1	10.1186/s13195-020-00709-z	Research Square	Crossref
2020-03-080	10.1101/2020.03.25.007476	10.1111/boc.202000050	Cold Spring Harbor Laboratory	Crossref
2020-03-081	10.21203/rs.3.rs-16637/v1	10.1186/s40563-020-00129-0	Research Square	Crossref
2020-03-082	10.1101/2020.03.10.986000	10.1016/j.ohx.2020.e00127	Cold Spring Harbor Laboratory	Crossref
2020-03-083	10.2196/preprints.18636	10.2196/18636	JMIR Publications Inc.	Crossref
2020-03-084	10.2196/preprints.18787	10.2196/18787	JMIR Publications Inc.	Crossref
2020-03-085	10.1101/2020.03.05.20031500	10.1136/jitc-2020-000928	Cold Spring Harbor Laboratory	Crossref
2020-03-086	10.31224/osf.io/aj4wm	10.1016/j.ijplas.2019.09.007	Center for Open Science	Crossref
2020-03-087	10.20944/preprints202003.0074.v1	10.3390/su12083130	MDPI AG	Crossref
2020-03-088	10.21203/rs.3.rs-15992/v1	10.1186/s12885-020-07041-7	Research Square	Crossref
2020-03-089	10.26434/chemrxiv.12033570.v1	10.1039/d0cc02253e	American Chemical Society (ACS)	Crossref
2020-03-090	10.21203/rs.3.rs-18547/v1	10.1186/s13063-020-04650-2	Research Square	Crossref
2020-03-091	10.1002/essoar.10502496.1	10.1029/2020gl087888	Wiley	Crossref
2020-03-092	10.31219/osf.io/svd74	10.1093/molehr/gaaa030	Center for Open Science	Crossref
2020-03-093	10.5194/tc-2020-58	10.5194/tc-14-3731-2020	Copernicus GmbH	Crossref
2020-03-094	10.1101/2020.03.04.976811	10.1002/glia.23914	Cold Spring Harbor Laboratory	Crossref
2020-03-095	10.1101/2020.03.02.972653	10.3389/fgene.2020.00957	Cold Spring Harbor Laboratory	Crossref
2020-03-096	10.2196/preprints.18688	10.2196/18688	JMIR Publications Inc.	Crossref
2020-03-097	10.5194/amt-2020-44	10.5194/amt-13-4911-2020	Copernicus GmbH	Crossref
2020-03-098	10.1101/2020.03.26.20044347	10.1136/bmjdrc-2020-001423	Cold Spring Harbor Laboratory	Crossref
2020-03-099	10.21203/rs.3.rs-15912/v1	10.1186/s12885-020-07555-0	Research Square	Crossref
2020-03-100	10.1101/2020.03.25.006767	10.18632/aging.103693	Cold Spring Harbor Laboratory	Crossref
2020-04-001	10.1101/2020.04.13.039222	10.1128/mbio.00901-20	Cold Spring Harbor Laboratory	Crossref
2020-04-002	10.2196/preprints.19031	10.2196/19031	JMIR Publications Inc.	Crossref
2020-04-003	10.21203/rs.3.rs-22037/v1	10.1186/s12885-020-07255-9	Research Square	Crossref
2020-04-004	10.1101/2020.04.02.021857	10.1093/jxb/eraa370	Cold Spring Harbor Laboratory	Crossref
2020-04-005	10.5194/acp-2020-267	10.5194/acp-20-10953-2020	Copernicus GmbH	Crossref
2020-04-006	10.20944/preprints202004.0101.v1	10.1016/j.mehy.2020.109762	MDPI AG	Crossref
2020-04-007	10.21203/rs.3.rs-23531/v1	10.1186/s40494-020-00415-x	Research Square	Crossref
2020-04-008	10.31237/osf.io/v7tj6	10.4236/ce.2020.112011	Center for Open Science	Crossref
2020-04-009	10.31219/osf.io/y2rth	10.1111/tbed.13707	Center for Open Science	Crossref
2020-04-010	10.1101/2020.04.03.20049577	10.1371/journal.pone.0239273	Cold Spring Harbor Laboratory	Crossref
2020-04-011	10.1101/2020.04.23.055350	10.3389/fmicb.2020.01331	Cold Spring Harbor Laboratory	Crossref
2020-04-012	10.21203/rs.2.16414/v3	10.1186/s12912-020-00444-8	Research Square	Crossref
2020-04-013	10.26434/chemrxiv.12155286	10.1002/ange.202011801	American Chemical Society (ACS)	Crossref
2020-04-014	10.26434/chemrxiv.12176865	10.1016/j.memsci.2020.118453	American Chemical Society (ACS)	Crossref
2020-04-015	10.21203/rs.2.15484/v2	10.1186/s12884-020-03141-1	Research Square	Crossref
2020-04-016	10.1101/2020.04.23.058362	10.7554/elife.58706	Cold Spring Harbor Laboratory	Crossref
2020-04-017	10.1101/2020.04.09.033761	10.1111/age.12984	Cold Spring Harbor Laboratory	Crossref
2020-04-018	10.31219/osf.io/3hfsu	10.37200/ijpr/v24i5/pr201982	Center for Open Science	Crossref
2020-04-019	10.1101/2020.04.02.022335	10.7554/elife.57595	Cold Spring Harbor Laboratory	Crossref
2020-04-020	10.21203/rs.3.rs-20685/v1	10.1186/s12891-020-03586-7	Research Square	Crossref
2020-04-021	10.1101/2020.04.07.030742	10.1183/13993003.01123-2020	Cold Spring Harbor Laboratory	Crossref
2020-04-022	10.21203/rs.3.rs-20641/v1	10.1186/s13002-020-00395-z	Research Square	Crossref
2020-04-023	10.21203/rs.2.18219/v2	10.1186/s13643-020-01493-5	Research Square	Crossref
2020-04-024	10.1101/2020.04.25.061341	10.1186/s13041-020-00640-2	Cold Spring Harbor Laboratory	Crossref
2020-04-025	10.1101/2020.03.30.20042523	10.1155/2020/4230260	Cold Spring Harbor Laboratory	Crossref
2020-04-026	10.21203/rs.3.rs-23713/v1	10.1186/s10033-020-00467-x	Research Square	Crossref
2020-04-027	10.1101/2020.04.08.032169	10.1158/0008-5472.can-20-1171	Cold Spring Harbor Laboratory	Crossref
2020-04-028	10.1101/2020.04.27.065169	10.1093/jme/tjaa137	Cold Spring Harbor Laboratory	Crossref
2020-04-029	10.21203/rs.3.rs-22469/v1	10.1186/s13098-020-00571-x	Research Square	Crossref
2020-04-030	10.21203/rs.3.rs-21330/v1	10.1186/s40494-020-00409-9	Research Square	Crossref
2020-04-031	10.5194/gmd-2020-27	10.5194/gmd-13-4443-2020	Copernicus GmbH	Crossref
2020-04-032	10.1101/2020.04.24.059618	10.1152/jn.00360.2020	Cold Spring Harbor Laboratory	Crossref
2020-04-033	10.21203/rs.3.rs-18368/v1	10.1186/s12911-020-01195-x	Research Square	Crossref
2020-04-034	10.1101/2020.04.27.064774	10.1073/pnas.2008281117	Cold Spring Harbor Laboratory	Crossref
2020-04-035	10.21203/rs.3.rs-20123/v1	10.1186/s13068-020-01787-9	Research Square	Crossref
2020-04-036	10.1101/2020.04.22.056598	10.1002/pld3.286	Cold Spring Harbor Laboratory	Crossref
2020-04-037	10.5194/gmd-2020-78	10.5194/gmd-13-4491-2020	Copernicus GmbH	Crossref
2020-04-038	10.2196/preprints.18982	10.2196/18982	JMIR Publications Inc.	Crossref
2020-04-039	10.1101/2020.04.29.069476	10.7554/elife.58603	Cold Spring Harbor Laboratory	Crossref
2020-04-040	10.21203/rs.3.rs-20304/v1	10.1186/s12967-020-02344-6	Research Square	Crossref
2020-04-041	10.5194/tc-2020-101	10.5194/tc-14-4103-2020	Copernicus GmbH	Crossref
2020-04-042	10.21203/rs.3.rs-22314/v1	10.1186/s12884-020-03286-z	Research Square	Crossref
2020-04-043	10.21203/rs.3.rs-23530/v1	10.1186/s40249-020-00763-7	Research Square	Crossref
2020-04-044	10.21203/rs.3.rs-18410/v1	10.1186/s12870-020-02714-8	Research Square	Crossref
2020-04-045	10.21203/rs.2.16602/v2	10.1186/s12859-020-03729-6	Research Square	Crossref
2020-04-046	10.5194/bg-2020-93	10.5194/bg-17-5263-2020	Copernicus GmbH	Crossref
2020-04-047	10.20944/preprints202004.0087.v1	10.3389/fphys.2020.00820	MDPI AG	Crossref
2020-04-048	10.31234/osf.io/q6psx	10.1523/jneurosci.0842-20.2020	Center for Open Science	Crossref
2020-04-049	10.5194/angeo-2020-18	10.5194/angeo-38-931-2020	Copernicus GmbH	Crossref
2020-04-050	10.21203/rs.3.rs-21892/v1	10.1186/s12889-020-09573-w	Research Square	Crossref
2020-04-051	10.20944/preprints202004.0012.v1	10.2144/fsoa-2020-0068	MDPI AG	Crossref
2020-04-052	10.1101/2020.04.28.065920	10.1038/s41467-020-19326-3	Cold Spring Harbor Laboratory	Crossref
2020-04-053	10.31237/osf.io/ywv9n	10.4236/ce.2020.111002	Center for Open Science	Crossref
2020-04-054	10.21203/rs.3.rs-22988/v1	10.1186/s12967-020-02493-8	Research Square	Crossref
2020-04-055	10.21203/rs.3.rs-22059/v1	10.1186/s12891-020-03625-3	Research Square	Crossref
2020-04-056	10.1101/2020.04.20.052290	10.1021/acs.jpclett.0c01431	Cold Spring Harbor Laboratory	Crossref
2020-04-057	10.2196/preprints.19363	10.2196/19145	JMIR Publications Inc.	Crossref
2020-04-058	10.1101/2020.04.16.20068361	10.1016/j.conctc.2020.100674	Cold Spring Harbor Laboratory	Crossref
2020-04-059	10.1101/2020.04.15.20065102	10.6339/jds.202007_18(3).0016	Cold Spring Harbor Laboratory	Crossref
2020-04-060	10.20944/preprints202004.0011.v1	10.1016/j.tmaid.2020.101830	MDPI AG	Crossref
2020-04-061	10.1101/2020.04.09.034967	10.1038/s42003-020-01370-w	Cold Spring Harbor Laboratory	Crossref
2020-04-062	10.26434/chemrxiv.12130872.v1	10.1021/acs.jpcc.0c06771	American Chemical Society (ACS)	Crossref
2020-04-063	10.5194/gi-2020-8	10.5194/gi-9-483-2020	Copernicus GmbH	Crossref
2020-04-064	10.1101/2020.04.18.048298	10.1161/atvbaha.120.314799	Cold Spring Harbor Laboratory	Crossref
2020-04-065	10.21203/rs.2.21566/v2	10.1186/s12912-020-00490-2	Research Square	Crossref
2020-04-066	10.1101/2020.04.17.036814	10.1016/j.bbalip.2020.158808	Cold Spring Harbor Laboratory	Crossref
2020-04-067	10.1101/2020.04.16.045484	10.1089/ten.siwh.2020.0097	Cold Spring Harbor Laboratory	Crossref
2020-04-068	10.1101/2020.04.03.024125	10.3389/fcell.2020.00405	Cold Spring Harbor Laboratory	Crossref
2020-04-069	10.21203/rs.3.rs-20267/v1	10.1186/s12889-020-09650-0	Research Square	Crossref
2020-04-070	10.21203/rs.3.rs-20498/v1	10.1186/s12879-020-05224-y	Research Square	Crossref
2020-04-071	10.31219/osf.io/vfwzr	10.17605/osf.io/du8eg	Center for Open Science	DataCite
2020-04-072	10.21203/rs.3.rs-24280/v1	10.1186/s12913-020-05913-z	Research Square	Crossref
2020-04-073	10.31235/osf.io/syqu4	10.18441/ibam.20.2020.74.229-259	Center for Open Science	DataCite
2020-04-074	10.21203/rs.3.rs-20709/v1	10.1186/s13098-020-00589-1	Research Square	Crossref
2020-04-075	10.2196/preprints.19676	10.2196/19676	JMIR Publications Inc.	Crossref
2020-04-076	10.20944/preprints202004.0170.v1	10.3389/fpubh.2020.00407	MDPI AG	Crossref
2020-04-077	10.20944/preprints202004.0543.v1	10.12968/jpar.2020.12.5.193	MDPI AG	Crossref
2020-04-078	10.1101/2020.04.13.040253	10.1128/msphere.00340-20	Cold Spring Harbor Laboratory	Crossref
2020-04-079	10.1101/2020.04.09.033837	10.4049/jimmunol.2000372	Cold Spring Harbor Laboratory	Crossref
2020-04-080	10.1101/2020.04.20.050856	10.1371/journal.pone.0232564	Cold Spring Harbor Laboratory	Crossref
2020-04-081	10.26434/chemrxiv.12058143.v1	10.1021/acs.jcim.0c00821	American Chemical Society (ACS)	Crossref
2020-04-082	10.2196/preprints.19344	10.2196/19344	JMIR Publications Inc.	Crossref
2020-04-083	10.1101/2020.04.10.035832	10.1016/j.jglr.2020.06.015	Cold Spring Harbor Laboratory	Crossref
2020-04-084	10.1101/2020.04.14.041210	10.1016/j.bios.2020.112362	Cold Spring Harbor Laboratory	Crossref
2020-04-085	10.1101/2020.04.22.055897	10.3201/eid2610.201800	Cold Spring Harbor Laboratory	Crossref
2020-04-086	10.34055/osf.io/yacwq	10.1353/sip.2004.0020	Center for Open Science	Crossref
2020-04-087	10.2196/preprints.19285	10.2196/19285	JMIR Publications Inc.	Crossref
2020-04-088	10.2196/preprints.19161	10.2196/19161	JMIR Publications Inc.	Crossref
2020-04-089	10.21203/rs.2.22135/v3	10.1186/s12879-020-05241-x	Research Square	Crossref
2020-04-090	10.5194/acp-2020-256	10.5194/acp-20-12633-2020	Copernicus GmbH	Crossref
2020-04-091	10.21203/rs.2.15585/v2	10.1186/s12885-020-07296-0	Research Square	Crossref
2020-04-092	10.2196/preprints.19498	10.2196/19498	JMIR Publications Inc.	Crossref
2020-04-093	10.21203/rs.3.rs-20221/v1	10.1186/s12913-020-05739-9	Research Square	Crossref
2020-04-094	10.1101/2020.04.08.20057919	10.1007/s10654-020-00646-z	Cold Spring Harbor Laboratory	Crossref
2020-04-095	10.1101/2020.03.31.018911	10.1186/s13059-020-02096-y	Cold Spring Harbor Laboratory	Crossref
2020-04-096	10.21203/rs.3.rs-23827/v1	10.1186/s42649-020-00035-6	Research Square	Crossref
2020-04-097	10.21203/rs.3.rs-23085/v1	10.1186/s12936-020-03297-3	Research Square	Crossref
2020-04-098	10.21203/rs.2.22427/v2	10.1186/s12889-020-09275-3	Research Square	Crossref
2020-04-099	10.1002/essoar.10502773.1	10.1029/2020ja027930	Wiley	Crossref
2020-04-100	10.21203/rs.3.rs-22591/v1	10.1186/s12985-020-01390-2	Research Square	Crossref
2020-05-001	10.1101/2020.05.13.094508	10.7554/elife.58795	Cold Spring Harbor Laboratory	Crossref
2020-05-002	10.21203/rs.3.rs-25554/v1	10.1186/s12014-020-09293-8	Research Square	Crossref
2020-05-003	10.21203/rs.3.rs-26606/v1	10.1186/s12284-020-00406-3	Research Square	Crossref
2020-05-004	10.1101/2020.05.12.090019	10.1093/bioinformatics/btaa773	Cold Spring Harbor Laboratory	Crossref
2020-05-005	10.31237/osf.io/9zxwg	10.31237/osf.io/yr86k	Center for Open Science	Crossref
2020-05-006	10.2196/preprints.20134	10.2196/20134	JMIR Publications Inc.	Crossref
2020-05-007	10.1002/essoar.10502370.1	10.1029/2020wr027369	Wiley	Crossref
2020-05-008	10.21203/rs.2.17107/v3	10.1186/s12871-020-01082-y	Research Square	Crossref
2020-05-009	10.1101/2020.05.16.099010	10.7554/elife.54945	Cold Spring Harbor Laboratory	Crossref
